Grupo,Valor
Controle,51.2672605933613
Controle,56.479722715290556
Controle,40.04912519755225
Controle,45.7877226150731
Controle,41.629050568895465
Controle,36.770432492123675
Controle,46.86804257231092
Controle,59.282147395958155
Controle,64.74425771506955
Controle,48.581632150644836
Controle,80.51003483766928
Controle,40.82841111753545
Controle,40.08752496169353
Controle,55.22725987602519
Controle,40.91723048967275
Controle,67.03990643624992
Controle,73.33270693053568
Controle,67.29368203726695
Controle,38.537198527833056
Controle,47.15294453262602
Controle,55.709549417137836
Controle,40.588139862958876
Controle,59.71837990408523
Controle,65.60870738222303
Controle,72.70174675492707
Controle,71.53330139046003
Controle,63.67151878183324
Controle,67.29842829372146
Controle,42.405375543909294
Controle,61.06160373024825
Controle,50.17028293677244
Controle,54.32157682083317
Controle,32.02395658828575
Controle,47.15186472207806
Controle,46.22987430844243
Controle,72.34938453495573
Controle,70.59641832883719
Controle,33.89416905324518
Controle,48.708273176237526
Controle,46.95255713216774
Controle,55.636874450721876
Controle,43.642558746440756
Controle,68.7936027325406
Controle,65.56595076935878
Controle,44.027500170386176
Controle,45.43177887241664
Controle,32.13280401063882
Controle,56.66453513215373
Controle,51.843739468423664
Controle,51.3191494589363
Tratamento,67.20836449087338
Tratamento,39.90513591663765
Tratamento,48.88326159817784
Tratamento,50.48953503006758
Tratamento,53.16423057483577
Tratamento,41.847110666044756
Tratamento,57.476782211713555
Tratamento,49.903699973140945
Tratamento,52.41085383460179
Tratamento,48.513284157544184
Tratamento,62.66027719908054
Tratamento,54.401525185275325
Tratamento,66.24500248893699
Tratamento,59.4648539248239
Tratamento,48.69243726078165
Tratamento,53.04562394253633
Tratamento,36.04588161475347
Tratamento,56.47036507018133
Tratamento,57.608501067341535
Tratamento,43.144273993635096
Tratamento,40.565024190798525
Tratamento,55.16045645885715
Tratamento,44.28301372576297
Tratamento,53.222817324742614
Tratamento,44.29027069473986
Tratamento,53.16446549043031
Tratamento,49.03371504696787
Tratamento,51.40891195754901
Tratamento,49.68363673991273
Tratamento,61.94069296427675
Tratamento,45.58995273875178
Tratamento,68.44490954059705
Tratamento,50.27186771793609
Tratamento,31.882265863120953
Tratamento,37.06710857327265
Tratamento,50.94526393258963
Tratamento,41.413544551159575
Tratamento,64.985200940741
Tratamento,49.399123479322164
Tratamento,57.50764916201644
Tratamento,28.794051746505374
Tratamento,58.922649249665085
Tratamento,57.91902789672996
Tratamento,55.56398227643903
Tratamento,50.486012613699295
Tratamento,47.006025689174656
Tratamento,58.06591307498339
Tratamento,44.55069218481476
Tratamento,45.69982249506244
Tratamento,72.97006871863663
