Grupo,Valor
Controle,44.83395052896278
Controle,64.02998453531806
Controle,31.38888721376006
Controle,54.31658624865567
Controle,49.37144257386872
Controle,48.53960994952838
Controle,58.80887073259999
Controle,48.43412298457178
Controle,40.48981799197842
Controle,51.0865985711723
Controle,42.34808315374841
Controle,42.74980992974835
Controle,43.8888121547068
Controle,52.3082321727066
Controle,39.66550293342158
Controle,49.89972985550712
Controle,28.218721468693467
Controle,50.68303199722774
Controle,60.797571297153056
Controle,69.6482096738743
Controle,45.285571438167146
Controle,31.748873627272307
Controle,47.63176665424018
Controle,54.46658186257639
Controle,39.201313075042485
Controle,31.63770142762514
Controle,67.0293540195668
Controle,51.39370004638079
Controle,52.59484495792446
Controle,55.26350794166334
Controle,49.660737197239385
Controle,59.02119662421688
Controle,58.677528006052384
Controle,47.980588533316514
Controle,36.16484859647854
Controle,43.14724487163352
Controle,79.08530113877265
Controle,41.02610101892088
Controle,65.12021750465836
Controle,53.16583329207999
Controle,49.070210866204306
Controle,47.232756953323005
Controle,42.64105870143876
Controle,34.34141337157704
Controle,49.63466444565768
Controle,53.49293361325885
Controle,27.366339930228953
Controle,59.293583579393044
Controle,50.451667962010355
Controle,59.87153666947723
Tratamento,42.46735670088902
Tratamento,56.78024042743883
Tratamento,54.276806948566495
Tratamento,45.90103385665828
Tratamento,66.12617785242202
Tratamento,46.731930361399364
Tratamento,45.30247816852897
Tratamento,53.50018199378652
Tratamento,61.75362285111392
Tratamento,67.34160435153838
Tratamento,63.437722026636706
Tratamento,54.59173814609756
Tratamento,61.70863573950575
Tratamento,46.346952456284846
Tratamento,74.2437534221032
Tratamento,70.08775532819294
Tratamento,51.59195745020351
Tratamento,52.436503098037576
Tratamento,41.78479385726423
Tratamento,52.609946848084384
Tratamento,54.29591305970264
Tratamento,38.63865433678749
Tratamento,69.11773100561756
Tratamento,47.39515960458788
Tratamento,56.758057530115074
Tratamento,53.71449769936452
Tratamento,62.078116862257055
Tratamento,54.54205490402071
Tratamento,71.08973784883972
Tratamento,54.147745977658126
Tratamento,39.57560953731395
Tratamento,41.557498579703946
Tratamento,42.98509118919836
Tratamento,42.31865069854493
Tratamento,56.148086457498096
Tratamento,40.59060326711965
Tratamento,64.96873534550889
Tratamento,45.98637689739152
Tratamento,56.400126131882814
Tratamento,46.618596351838214
Tratamento,41.66703417264092
Tratamento,26.3235001976867
Tratamento,48.40430936237125
Tratamento,53.159166485050086
Tratamento,47.35878693886145
Tratamento,62.23506008588875
Tratamento,57.155218812953365
Tratamento,57.63860102508577
Tratamento,60.71980594752031
Tratamento,58.33430708257988
